Market Name,Year,Count
Content Marketing,2010,5
B2B,2010,12
Content Creators,2010,5
Skill Assessment,2010,2
Reservations,2010,1
Legal,2010,6
Gamification,2010,5
Risk Management,2010,4
Retail Technology,2010,5
Renewable Energy,2010,8
Nuclear,2010,1
Location Based Services,2010,21
Events,2010,23
Wedding,2010,3
Video,2010,36
Computer,2010,13
Recruiting,2010,15
Network Security,2010,6
Cloud Security,2010,3
Cyber Security,2010,16
Price Comparison,2010,4
Coupons,2010,10
Diabetes,2010,4
Small and Medium Businesses,2010,12
Real Estate,2010,12
Home and Garden,2010,2
Vacation Rental,2010,1
Sustainability,2010,5
Food and Beverage,2010,8
Developer APIs,2010,12
Contact Management,2010,4
Digital Marketing,2010,3
Marijuana,2010,1
Application Performance Management,2010,3
Social Entrepreneurship,2010,3
Solar,2010,8
Consulting,2010,14
Home Renovation,2010,2
Veterinary,2010,2
Social Media Management,2010,1
Local,2010,21
Automotive,2010,10
Fitness,2010,17
Wellness,2010,10
Data Mining,2010,6
Q&A,2010,3
Parenting,2010,5
Collaborative Consumption,2010,1
Blogging Platforms,2010,5
Credit,2010,2
GreenTech,2010,3
Developer Platform,2010,5
Local Advertising,2010,5
SMS,2010,6
Women's,2010,2
Task Management,2010,2
Project Management,2010,8
Career Planning,2010,6
InsurTech,2010,1
Outsourcing,2010,4
Employment,2010,7
Racing,2010,1
Crowdfunding,2010,4
Natural Language Processing,2010,6
File Sharing,2010,7
Photography,2010,16
Point of Sale,2010,2
Data Visualization,2010,5
Beauty,2010,1
Freelance,2010,1
Business Development,2010,1
Venture Capital,2010,4
B2C,2010,1
Charity,2010,3
Security,2010,24
Association,2010,1
Jewelry,2010,5
Photo Sharing,2010,10
Fertility,2010,1
Ticketing,2010,6
Biometrics,2010,1
Video Chat,2010,2
Video on Demand,2010,3
Augmented Reality,2010,9
Computer Vision,2010,6
Data Integration,2010,7
Social Recruiting,2010,2
Video Advertising,2010,1
Language Learning,2010,3
Wholesale,2010,2
Wine And Spirits,2010,3
Subscription Service,2010,4
Credit Cards,2010,2
Consumer Lending,2010,1
Personal Finance,2010,5
Personal Health,2010,2
Event Management,2010,3
DSP,2010,1
Identity Management,2010,7
Private Social Networking,2010,2
Hedge Funds,2010,2
Cosmetic Surgery,2010,1
Advice,2010,3
Tutoring,2010,6
Social,2010,9
Film,2010,3
Group Buying,2010,4
Product Design,2010,2
Ad Network,2010,7
Auctions,2010,4
Ad Exchange,2010,2
Funding Platform,2010,2
Data Center,2010,3
EBooks,2010,5
Charter Schools,2010,1
Ad Retargeting,2010,4
Fantasy Sports,2010,1
Logistics,2010,7
Enterprise,2010,5
Government,2010,4
Psychology,2010,2
Virtual Reality,2010,6
Same Day Delivery,2010,1
Billing,2010,1
Collectibles,2010,1
Gift Card,2010,6
SEM,2010,1
TV,2010,6
Image Recognition,2010,3
Text Analytics,2010,3
Ediscovery,2010,7
Semantic Web,2010,1
Local Business,2010,3
Audio,2010,6
Podcast,2010,2
Internet Radio,2010,1
Developer Tools,2010,9
Transaction Processing,2010,3
Stock Exchanges,2010,1
Wealth Management,2010,1
Web Apps,2010,1
Real Estate Investment,2010,1
Nutrition,2010,1
Craft Beer,2010,1
Wearables,2010,8
Hospital,2010,2
Music Venues,2010,3
Innovation Management,2010,2
Nanotechnology,2010,2
Procurement,2010,3
Supply Chain Management,2010,2
Communications Infrastructure,2010,3
Compliance,2010,2
Presentations,2010,3
Recycling,2010,3
Industrial Manufacturing,2010,1
Aerospace,2010,3
Wired Telecommunications,2010,1
Network Hardware,2010,4
Environmental Engineering,2010,2
Dating,2010,2
Online Auctions,2010,2
Neuroscience,2010,2
Knowledge Management,2010,2
Speech Recognition,2010,2
Test and Measurement,2010,4
Property Management,2010,3
Photo Editing,2010,1
Ad Targeting,2010,4
GovTech,2010,6
Rental,2010,2
Loyalty Programs,2010,10
Semantic Search,2010,3
Social Media Advertising,2010,3
Enterprise Applications,2010,4
Shipping,2010,1
Men's,2010,1
Agriculture,2010,5
Software Engineering,2010,1
Water,2010,2
Cosmetics,2010,2
Consumer Goods,2010,2
Natural Resources,2010,2
Journalism,2010,2
Broadcasting,2010,1
Content Delivery Network,2010,1
Direct Marketing,2010,1
Domain Registrar,2010,2
E-Commerce Platforms,2010,2
Privacy,2010,6
Homeless Shelter,2010,1
EHR,2010,1
Mapping Services,2010,2
Nightlife,2010,1
VoIP,2010,2
Affiliate Marketing,2010,1
Online Games,2010,2
National Security,2010,1
Space Travel,2010,1
Content Discovery,2010,2
Smart Home,2010,1
Sensor,2010,2
Consumer Software,2010,2
Geospatial,2010,3
3D Printing,2010,1
Linux,2010,2
Food Processing,2010,2
Cooking,2010,3
Data Storage,2010,2
Child Care,2010,2
Sharing Economy,2010,1
ERP,2010,2
Browser Extensions,2010,1
Social Innovation,2010,1
Cloud Management,2010,2
Indoor Positioning,2010,1
Drones,2010,1
Gambling,2010,1
Commercial,2010,1
Flowers,2010,1
Clean Energy,2010,6
Management Consulting,2010,1
Incubators,2010,3
Power Grid,2010,1
Virtual World,2010,1
Virtual Goods,2010,1
Intelligent Systems,2010,1
Organic Food,2010,3
Video Conferencing,2010,1
Data Center Automation,2010,2
App Discovery,2010,1
Eyewear,2010,1
Family,2010,1
Music Label,2010,1
Consumer Applications,2010,1
Music Streaming,2010,1
Secondary Education,2010,1
Corporate Training,2010,1
Musical Instruments,2010,1
Edutainment,2010,1
Toys,2010,2
Impact Investing,2010,1
Home Decor,2010,1
Interior Design,2010,2
Satellite Communication,2010,1
AgTech,2010,1
Virtual Assistant,2010,1
Advanced Materials,2010,2
CleanTech,2010,3
Battery,2010,2
Children,2010,3
Employee Benefits,2010,1
Home Improvement,2010,1
Rehabilitation,2010,1
Farming,2010,2
IaaS,2010,2
Young Adults,2010,1
Mechanical Engineering,2010,1
Self-Storage,2010,1
Cloud Storage,2010,1
Vertical Search,2010,1
Leisure,2010,1
LGBT,2010,1
Construction,2010,1
Electrical Distribution,2010,1
Guides,2010,1
Teenagers,2010,1
Pet,2010,1
Shoes,2010,1
Grocery,2010,1
Angel Investment,2010,1
Facial Recognition,2010,1
TV Production,2010,1
Humanitarian,2010,1
Product Search,2010,1
Banking,2008,2
FinTech,2008,23
Finance,2008,23
Payments,2008,7
Advertising,2008,68
Enterprise Software,2008,97
Video,2008,21
Marketing,2008,13
Analytics,2008,47
B2B,2008,7
Marketplace,2008,5
Health Care,2008,107
Audio,2008,6
Telecommunications,2008,8
Messaging,2008,16
Therapeutics,2008,27
Biotechnology,2008,93
Pharmaceutical,2008,19
Social Media,2008,45
Social Media Marketing,2008,2
Financial Services,2008,17
Construction,2008,2
Software,2008,111
Security,2008,16
SaaS,2008,43
Genetics,2008,9
Cyber Security,2008,7
Email,2008,6
Events,2008,4
Real Estate,2008,13
Commercial Real Estate,2008,4
Automotive,2008,7
Electric Vehicle,2008,2
Hardware,2008,20
Consumer,2008,5
Product Research,2008,2
Manufacturing,2008,20
Open Source,2008,6
Local,2008,8
Identity Management,2008,4
SEO,2008,7
Mobile,2008,80
Search Engine,2008,20
mHealth,2008,4
Wireless,2008,7
Medical Device,2008,24
Medical,2008,46
Developer Platform,2008,9
Semiconductor,2008,5
Solar,2008,8
Ad Network,2008,3
Privacy,2008,1
Internet,2008,41
Cloud Data Services,2008,9
Network Hardware,2008,1
Education,2008,23
Shopping,2008,9
Fashion,2008,8
E-Commerce,2008,58
iOS,2008,20
Android,2008,16
CRM,2008,11
App Marketing,2008,5
Shoes,2008,1
Big Data,2008,18
Cloud Computing,2008,29
Cloud Management,2008,8
Apps,2008,26
Food Processing,2008,1
Information Technology,2008,31
Data Center,2008,5
Customer Service,2008,4
Crowdsourcing,2008,2
Social CRM,2008,2
GovTech,2008,1
Public Safety,2008,1
Drones,2008,1
Industrial,2008,5
Video Games,2008,6
Gaming,2008,11
Market Research,2008,5
Lighting,2008,7
Energy,2008,11
Internet of Things,2008,7
Energy Efficiency,2008,6
Energy Management,2008,6
Web Development,2008,14
Content,2008,15
Wine And Spirits,2008,1
Virtualization,2008,7
Mobile Advertising,2008,7
Fitness,2008,6
Travel,2008,9
Clinical Trials,2008,5
Chemical,2008,4
Fuel,2008,4
Sustainability,2008,5
Clean Energy,2008,4
Renewable Energy,2008,11
Computer,2008,11
Web Design,2008,6
Consumer Electronics,2008,13
Media and Entertainment,2008,9
Music,2008,14
Smart Building,2008,2
Hospital,2008,2
Location Based Services,2008,12
Transportation,2008,2
Health Diagnostics,2008,28
Digital Media,2008,16
Service Industry,2008,7
Wearables,2008,2
Electronics,2008,12
Water Purification,2008,2
CleanTech,2008,4
Water,2008,3
GreenTech,2008,3
Home Renovation,2008,1
Video Streaming,2008,5
Marketing Automation,2008,8
Sales,2008,1
Sensor,2008,3
Industrial Automation,2008,1
Robotics,2008,6
Beauty,2008,4
Biopharma,2008,6
Developer Tools,2008,13
Infrastructure,2008,3
Cloud Infrastructure,2008,8
Hospitality,2008,6
Delivery,2008,2
Retail,2008,11
News,2008,10
Consulting,2008,5
Product Design,2008,2
Mobile Devices,2008,5
Photography,2008,5
Cloud Security,2008,2
Billing,2008,2
Mobile Apps,2008,11
Toys,2008,1
Loyalty Programs,2008,2
Publishing,2008,14
Business Intelligence,2008,11
Photo Sharing,2008,1
Sports,2008,14
Real Time,2008,14
Food and Beverage,2008,3
Religion,2008,1
Blogging Platforms,2008,5
Training,2008,4
Direct Sales,2008,1
Email Marketing,2008,7
Wellness,2008,6
Life Science,2008,5
Industrial Manufacturing,2008,1
Collaboration,2008,15
Content Delivery Network,2008,2
Agriculture,2008,2
Small and Medium Businesses,2008,6
SMS,2008,3
Advertising Platforms,2008,8
Communities,2008,3
Advice,2008,2
Navigation,2008,3
Oil and Gas,2008,3
Management Information Systems,2008,2
Business Development,2008,2
Data Visualization,2008,7
Predictive Analytics,2008,6
Machine Learning,2008,9
Management Consulting,2008,1
E-Commerce Platforms,2008,2
Retail Technology,2008,3
Knowledge Management,2008,4
Government,2008,1
Environmental Engineering,2008,2
Project Management,2008,6
Web Hosting,2008,4
Test and Measurement,2008,3
Gift Card,2008,2
Advanced Materials,2008,1
Recruiting,2008,7
Q&A,2008,1
Impact Investing,2008,2
EdTech,2008,13
Personalization,2008,4
Brand Marketing,2008,6
Digital Marketing,2008,4
Printing,2008,2
Point of Sale,2008,1
Content Marketing,2008,1
Ad Targeting,2008,5
Database,2008,2
Venture Capital,2008,4
Angel Investment,2008,1
Call Center,2008,2
Social Media Management,2008,1
Data Mining,2008,1
Sales Automation,2008,1
Artificial Intelligence,2008,6
Natural Language Processing,2008,2
Reading Apps,2008,1
Language Learning,2008,3
Psychology,2008,1
Ad Server,2008,3
Ad Retargeting,2008,1
Eyewear,2008,1
Semantic Search,2008,4
Text Analytics,2008,1
Real Estate Investment,2008,2
Asset Management,2008,1
Lifestyle,2008,3
Employment,2008,3
Farming,2008,1
Art,2008,1
Event Management,2008,1
Recycling,2008,2
Contact Management,2008,1
Tourism,2008,2
Architecture,2008,3
Product Management,2008,1
Interior Design,2008,1
Personal Health,2008,3
Communications Infrastructure,2008,3
Young Adults,2008,1
Universities,2008,1
Data Storage,2008,3
Document Management,2008,4
Coupons,2008,4
Rental,2008,1
Residential,2008,1
Fertility,2008,1
Task Management,2008,3
Pet,2008,1
Online Portals,2008,4
TV,2008,4
Digital Entertainment,2008,2
Broadcasting,2008,4
Outdoors,2008,1
Adventure Travel,2008,1
Lead Management,2008,1
Lead Generation,2008,4
Ediscovery,2008,2
Mapping Services,2008,1
Power Grid,2008,1
Local Advertising,2008,2
Aerospace,2008,1
Restaurants,2008,6
Nutrition,2008,2
Accounting,2008,3
Franchise,2008,1
B2C,2008,1
Self-Storage,2008,1
Mobile Payments,2008,1
Subscription Service,2008,5
Consumer Lending,2008,1
Reputation,2008,1
Natural Resources,2008,2
Spam Filtering,2008,1
Sporting Goods,2008,2
PaaS,2008,3
Nanotechnology,2008,4
Augmented Reality,2008,2
QR Codes,2008,1
Veterinary,2008,1
Dental,2008,1
Intellectual Property,2008,1
Legal,2008,5
Productivity Tools,2008,1
Human Resources,2008,5
Cooking,2008,1
Translation Service,2008,1
Professional Services,2008,2
Coffee,2008,1
File Sharing,2008,5
3D Technology,2008,5
Alumni,2008,1
Social Bookmarking,2008,1
Parenting,2008,3
Non Profit,2008,5
Network Security,2008,4
Public Relations,2008,2
Freemium,2008,2
Risk Management,2008,2
Travel Accommodations,2008,1
Sharing Economy,2008,1
IT Infrastructure,2008,2
Application Performance Management,2008,3
Flash Storage,2008,1
Wealth Management,2008,3
Personal Finance,2008,3
Stock Exchanges,2008,2
Social Network,2008,4
Information Services,2008,6
Funding Platform,2008,1
Hedge Funds,2008,1
Crowdfunding,2008,3
Business Information Systems,2008,1
Presentations,2008,2
Ticketing,2008,3
Fleet Management,2008,1
LGBT,2008,1
MMO Games,2008,1
Casual Games,2008,1
Cloud Storage,2008,2
Computer Vision,2008,1
Image Recognition,2008,4
IT Management,2008,1
Smart Home,2008,1
College Recruiting,2008,1
Home and Garden,2008,1
Green Building,2008,2
Web Apps,2008,3
Graphic Design,2008,2
Outsourcing,2008,1
Simulation,2008,1
Battery,2008,1
Emerging Markets,2008,1
Resorts,2008,1
Web Browsers,2008,3
SEM,2008,1
Children,2008,1
Online Auctions,2008,3
Content Discovery,2008,3
Guides,2008,2
Online Games,2008,3
Video Conferencing,2008,4
Fraud Detection,2008,3
VoIP,2008,1
Skill Assessment,2008,1
Innovation Management,2008,2
Waste Management,2008,1
Virtual Currency,2008,2
E-Learning,2008,1
Fantasy Sports,2008,1
Browser Extensions,2008,1
Coworking,2008,1
Freelance,2008,1
Video Chat,2008,1
Developer APIs,2008,2
A/B Testing,2008,1
Consumer Goods,2008,1
Racing,2008,1
UX Design,2008,2
Private Cloud,2008,1
IaaS,2008,1
Recipes,2008,1
Virtual Goods,2008,1
Speech Recognition,2008,1
Neuroscience,2008,1
Credit,2008,1
Direct Marketing,2008,1
Corporate Training,2008,1
Property Development,2008,1
Jewelry,2008,1
Price Comparison,2008,2
Local Business,2008,1
Organic Food,2008,1
Handmade,2008,1
Electrical Distribution,2008,1
Logistics,2008,2
Celebrity,2008,1
Geospatial,2008,1
Property Management,2008,1
Staffing Agency,2008,1
Energy Storage,2008,2
Content Syndication,2008,1
Mechanical Design,2008,1
Food Delivery,2008,1
Hotel,2008,1
Insurance,2008,1
Concerts,2008,1
Advanced Materials,2002,3
Manufacturing,2002,16
Energy,2002,6
Nanotechnology,2002,4
Automotive,2002,2
Electric Vehicle,2002,1
Industrial Automation,2002,1
Supply Chain Management,2002,4
Enterprise Software,2002,35
Logistics,2002,2
Cyber Security,2002,6
Music,2002,2
Web Development,2002,2
Software,2002,50
Health Care,2002,51
Biotechnology,2002,50
Genetics,2002,6
Analytics,2002,9
Lighting,2002,2
Apps,2002,2
Knowledge Management,2002,1
Information Technology,2002,13
Biopharma,2002,7
Medical,2002,24
Network Security,2002,9
Risk Management,2002,5
Security,2002,22
Compliance,2002,1
Energy Efficiency,2002,2
Therapeutics,2002,12
Hospital,2002,7
Medical Device,2002,16
Wireless,2002,10
Telecommunications,2002,6
Semiconductor,2002,8
Open Source,2002,4
Payments,2002,2
Marketing,2002,4
Advertising,2002,11
E-Commerce,2002,8
Web Design,2002,1
Financial Services,2002,4
Task Management,2002,2
Clean Energy,2002,1
Renewable Energy,2002,4
Mapping Services,2002,1
3D Technology,2002,2
Computer,2002,8
Hardware,2002,8
Cloud Computing,2002,8
Application Performance Management,2002,3
Wind Energy,2002,2
Fertility,2002,1
Business Development,2002,1
Information Services,2002,4
Electronics,2002,6
Simulation,2002,2
E-Learning,2002,3
Education,2002,7
Industrial,2002,2
Health Diagnostics,2002,11
Pharmaceutical,2002,18
Transportation,2002,2
Collaborative Consumption,2002,1
Events,2002,2
Home Decor,2002,1
Retail,2002,5
Furniture,2002,1
Mobile,2002,15
Predictive Analytics,2002,3
Internet,2002,12
Classifieds,2002,1
Big Data,2002,4
Digital Media,2002,6
Sports,2002,1
Food and Beverage,2002,2
ERP,2002,1
Consulting,2002,3
National Security,2002,1
Email,2002,5
Identity Management,2002,3
FinTech,2002,2
Government,2002,2
Communications Infrastructure,2002,3
Insurance,2002,1
iOS,2002,3
macOS,2002,1
Mobile Devices,2002,2
Developer Platform,2002,2
Photography,2002,2
Water,2002,1
Online Auctions,2002,1
Advice,2002,1
Developer Tools,2002,3
Media and Entertainment,2002,1
Gaming,2002,4
eSports,2002,1
Communities,2002,1
Social Media,2002,4
Video,2002,2
SaaS,2002,14
Photo Sharing,2002,1
ICT,2002,1
Web Hosting,2002,7
Tourism,2002,2
Leisure,2002,1
Travel,2002,2
Messaging,2002,2
Life Science,2002,3
Social,2002,2
Aerospace,2002,2
Sustainability,2002,1
Cloud Security,2002,3
Marketing Automation,2002,1
CleanTech,2002,2
Environmental Engineering,2002,1
Fuel,2002,1
Internet Radio,2002,1
File Sharing,2002,1
PaaS,2002,1
Green Consumer Goods,2002,1
Digital Entertainment,2002,2
Market Research,2002,2
Consumer,2002,1
Broadcasting,2002,1
News,2002,1
Small and Medium Businesses,2002,1
Customer Service,2002,1
Construction,2002,2
Professional Services,2002,1
Fossil Fuels,2002,1
Project Management,2002,3
Hedge Funds,2002,1
Finance,2002,2
Technical Support,2002,1
Advertising Platforms,2002,4
Consumer Electronics,2002,1
Space Travel,2002,1
Communication Hardware,2002,1
Crowdsourcing,2002,2
Fashion,2002,1
Beauty,2002,1
Robotics,2002,2
Virtualization,2002,3
Data Integration,2002,1
IaaS,2002,1
Career Planning,2002,1
Agriculture,2002,2
Biofuel,2002,1
Mobile Apps,2002,1
Cloud Data Services,2002,1
Training,2002,1
Consumer Applications,2002,1
Enterprise Applications,2002,1
Product Design,2002,2
EDA,2002,1
Infrastructure,2002,2
PC Games,2002,1
Video Games,2002,1
Virtual Reality,2002,1
Embedded Systems,2002,1
DSP,2002,2
Recruiting,2002,1
Staffing Agency,2002,1
Skill Assessment,2002,1
EdTech,2002,1
Tutoring,2002,1
Internet of Things,2002,2
Real Estate,2002,1
Service Industry,2002,1
Commercial Real Estate,2002,1
Optical Communication,2002,2
B2B,2002,1
Wealth Management,2002,1
Industrial Manufacturing,2002,1
Banking,2002,1
Enterprise,2002,1
GreenTech,2002,1
Solar,2002,1
IT Infrastructure,2002,1
Delivery,2002,1
Architecture,2002,1
Social Media Marketing,2002,1
SEM,2002,1
CRM,2002,1
Contact Management,2002,1
Credit,2002,1
Business Intelligence,2002,1
VoIP,2002,2
Search Engine,2002,2
Privacy,2002,1
Auctions,2002,1
Android,2002,2
Brewing,2002,1
Public Relations,2002,1
Publishing,2002,1
Online Portals,2002,1
Collaboration,2002,1
SEO,2002,1
Legal,2002,1
mHealth,2002,1
Organic Food,2002,1
Human Resources,2002,1
Health Care,2005,61
Medical,2005,34
Personalization,2005,3
Mobile,2005,57
Children,2005,1
Fitness,2005,3
Biotechnology,2005,74
Diabetes,2005,3
Internet of Things,2005,2
Wireless,2005,13
Software,2005,68
Customer Service,2005,7
Stock Exchanges,2005,1
FinTech,2005,9
Finance,2005,9
Web Hosting,2005,11
Cloud Computing,2005,20
Cloud Infrastructure,2005,4
Infrastructure,2005,8
Apps,2005,11
Personal Health,2005,1
Real Time,2005,5
B2C,2005,1
Shopping,2005,6
Online Portals,2005,4
Emerging Markets,2005,1
Marketplace,2005,3
Digital Media,2005,16
E-Commerce,2005,17
B2B,2005,2
Trading Platform,2005,3
Therapeutics,2005,28
Biopharma,2005,7
Retail,2005,6
SaaS,2005,28
Enterprise Software,2005,58
Network Hardware,2005,1
File Sharing,2005,4
Battery,2005,1
Electronics,2005,9
Mobile Devices,2005,6
Credit Cards,2005,1
Marketing,2005,16
Advertising,2005,45
Consulting,2005,7
Medical Device,2005,27
Information Technology,2005,29
Financial Services,2005,7
Network Security,2005,5
Test and Measurement,2005,4
Security,2005,13
Ad Network,2005,5
Advertising Platforms,2005,10
Web Design,2005,2
Computer,2005,5
CleanTech,2005,3
Biomass Energy,2005,1
Biofuel,2005,1
Robotics,2005,5
Hardware,2005,15
PaaS,2005,3
Mobile Apps,2005,7
Sales,2005,2
Health Diagnostics,2005,13
Travel Agency,2005,1
Travel,2005,3
Travel Accommodations,2005,1
Manufacturing,2005,19
Consumer Electronics,2005,3
Video,2005,23
Application Performance Management,2005,2
Energy,2005,8
Solar,2005,4
3D Technology,2005,2
Product Design,2005,2
Social Network,2005,9
Social Media,2005,17
Publishing,2005,13
Construction,2005,3
iOS,2005,2
Music,2005,9
Search Engine,2005,12
Developer APIs,2005,4
Ediscovery,2005,2
Pharmaceutical,2005,22
Clinical Trials,2005,3
Knowledge Management,2005,3
Restaurants,2005,4
Collaboration,2005,8
Farming,2005,1
Agriculture,2005,2
Chemical,2005,2
Text Analytics,2005,3
Artificial Intelligence,2005,6
Computer Vision,2005,1
Machine Learning,2005,4
Big Data,2005,11
Food and Beverage,2005,2
Analytics,2005,28
Business Intelligence,2005,5
Fuel,2005,4
Fossil Fuels,2005,1
Renewable Energy,2005,5
Accounting,2005,2
Payments,2005,2
Market Research,2005,3
Adventure Travel,2005,1
Tourism,2005,2
Enterprise,2005,4
Database,2005,3
Web Browsers,2005,3
Video Conferencing,2005,1
Messaging,2005,14
Video Chat,2005,1
Developer Platform,2005,3
Service Industry,2005,9
Content,2005,11
Optical Communication,2005,2
Virtualization,2005,4
Education,2005,4
Tutoring,2005,2
Email,2005,3
Gift Card,2005,1
Brand Marketing,2005,6
Internet,2005,26
Media and Entertainment,2005,6
News,2005,8
Photography,2005,7
Photo Editing,2005,1
SEO,2005,3
Content Marketing,2005,1
Digital Entertainment,2005,4
Video Streaming,2005,3
Government,2005,2
Email Marketing,2005,1
Marketing Automation,2005,2
Social Media Marketing,2005,5
Logistics,2005,3
Genetics,2005,3
Non Profit,2005,3
Charity,2005,1
Business Development,2005,4
Developer Tools,2005,7
Delivery,2005,2
Information Services,2005,7
Web Development,2005,4
Real Estate,2005,4
Risk Management,2005,3
Navigation,2005,2
Android,2005,1
Ad Targeting,2005,4
Price Comparison,2005,2
Gaming,2005,5
Broadcasting,2005,1
Photo Sharing,2005,2
Presentations,2005,1
Property Management,2005,1
Local,2005,2
Art,2005,1
Handmade,2005,1
VoIP,2005,4
EHR,2005,1
Hospital,2005,1
IT Management,2005,1
Credit,2005,1
Architecture,2005,1
Energy Efficiency,2005,3
Clean Energy,2005,3
Environmental Engineering,2005,3
Data Storage,2005,3
Semantic Search,2005,4
Semiconductor,2005,7
Data Center,2005,1
Oil and Gas,2005,1
Insurance,2005,3
Lead Management,2005,1
Banking,2005,1
Energy Management,2005,1
Power Grid,2005,1
Smart Home,2005,1
Recycling,2005,1
Professional Services,2005,3
Ticketing,2005,2
Communities,2005,2
Social Media Management,2005,2
Identity Management,2005,3
Intelligent Systems,2005,2
Flash Storage,2005,3
Wellness,2005,3
Management Information Systems,2005,1
Physical Security,2005,1
App Marketing,2005,3
Telecommunications,2005,5
Product Search,2005,2
Outsourcing,2005,1
Supply Chain Management,2005,2
Consumer,2005,1
Sports,2005,3
Social Bookmarking,2005,1
Human Resources,2005,2
Video Games,2005,5
Cyber Security,2005,3
Online Games,2005,4
Automotive,2005,3
Public Transportation,2005,1
Data Integration,2005,5
Energy Storage,2005,1
Lending,2005,1
Personal Finance,2005,1
Crowdfunding,2005,1
Blogging Platforms,2005,1
Cloud Storage,2005,2
Open Source,2005,7
Cloud Data Services,2005,1
Speech Recognition,2005,1
Natural Language Processing,2005,2
Audio,2005,7
Wearables,2005,1
Subscription Service,2005,1
EBooks,2005,1
MMO Games,2005,1
Virtual Reality,2005,1
Debit Cards,2005,1
Consumer Lending,2005,1
Lead Generation,2005,2
CRM,2005,4
Virtual Assistant,2005,1
Point of Sale,2005,1
Gamification,2005,2
Nightlife,2005,1
Concerts,2005,1
Events,2005,2
Fashion,2005,1
Food Processing,2005,1
Beauty,2005,1
Billing,2005,2
Small and Medium Businesses,2005,1
Film,2005,1
Meeting Software,2005,1
Neuroscience,2005,1
Transportation,2005,1
Aerospace,2005,1
Parking,2005,1
Location Based Services,2005,4
Mobile Advertising,2005,1
DSP,2005,1
Virtual Desktop,2005,1
Creative Agency,2005,1
Document Management,2005,1
Predictive Analytics,2005,1
Data Visualization,2005,1
Linux,2005,1
Public Relations,2005,1
Hospitality,2005,3
Classifieds,2005,1
Auctions,2005,1
Ad Retargeting,2005,1
Graphic Design,2005,1
Project Management,2005,1
DIY,2005,1
Crowdsourcing,2005,1
Web Apps,2005,1
Direct Marketing,2005,2
Rental,2005,1
Retirement,2005,1
InsurTech,2005,1
Reputation,2005,1
Employment,2005,1
Career Planning,2005,1
Legal,2005,1
Life Science,2005,1
Water Purification,2005,1
Natural Resources,2005,1
Semantic Web,2005,1
E-Learning,2005,1
Content Delivery Network,2005,1
Browser Extensions,2005,1
Musical Instruments,2005,1
Advice,2005,1
Local Advertising,2005,1
Residential,2005,1
Journalism,2005,1
Scheduling,2005,1
Cloud Security,2005,1
Marketing,1998,5
Enterprise Software,1998,21
Cloud Data Services,1998,2
Logistics,1998,2
Printing,1998,2
Brand Marketing,1998,3
Internet,1998,21
Business Development,1998,3
B2B,1998,2
Financial Services,1998,4
Marketplace,1998,3
Price Comparison,1998,1
Consumer Goods,1998,1
Tea,1998,1
Organic,1998,1
VoIP,1998,2
Software,1998,28
Therapeutics,1998,7
Biotechnology,1998,27
Medical,1998,14
Computer,1998,3
Developer APIs,1998,1
Cyber Security,1998,2
Content,1998,4
Business Information Systems,1998,1
Service Industry,1998,6
Web Development,1998,3
Event Management,1998,1
Email,1998,4
Social Media Marketing,1998,1
Messaging,1998,3
Email Marketing,1998,2
Health Care,1998,27
Pharmaceutical,1998,11
Navigation,1998,2
Oil and Gas,1998,2
Transportation,1998,2
Agriculture,1998,1
Medical Device,1998,12
Manufacturing,1998,12
Consulting,1998,3
Neuroscience,1998,2
CRM,1998,3
Education,1998,5
Payments,1998,4
Cloud Computing,1998,11
Finance,1998,6
Web Hosting,1998,13
Cloud Security,1998,1
Market Research,1998,2
Hospital,1998,2
Wellness,1998,2
Online Forums,1998,1
Online Auctions,1998,2
Professional Services,1998,2
Home Services,1998,1
Genetics,1998,1
Health Diagnostics,1998,3
SaaS,1998,6
IaaS,1998,2
Information Technology,1998,13
Recycling,1998,1
Waste Management,1998,1
Water Purification,1998,1
Advanced Materials,1998,2
Retail,1998,4
E-Commerce,1998,8
Shopping,1998,2
Fashion,1998,1
Indoor Positioning,1998,1
Advertising,1998,4
Mobile,1998,6
E-Learning,1998,2
EdTech,1998,2
Tutoring,1998,1
Content Delivery Network,1998,1
Digital Signage,1998,1
Information Services,1998,4
Hospitality,1998,2
Hotel,1998,1
Virtual World,1998,2
Collaboration,1998,2
Freelance,1998,1
Outsourcing,1998,2
Communications Infrastructure,1998,3
Communication Hardware,1998,1
Analytics,1998,5
Banking,1998,1
Telecommunications,1998,11
Sports,1998,2
Data Center,1998,3
Optical Communication,1998,1
Audio,1998,1
Consumer Electronics,1998,1
Energy,1998,2
Intellectual Property,1998,2
Legal,1998,2
Digital Media,1998,3
Social Media,1998,4
Construction,1998,1
Solar,1998,1
Product Design,1998,2
Life Science,1998,3
Video,1998,2
DSP,1998,2
Search Engine,1998,2
Business Intelligence,1998,1
National Security,1998,1
Security,1998,6
Risk Management,1998,2
Battery,1998,1
Electronics,1998,3
Local Advertising,1998,1
Loyalty Programs,1998,1
Training,1998,2
Infrastructure,1998,4
Blogging Platforms,1998,1
Ad Network,1998,1
Video Streaming,1998,1
Cloud Management,1998,2
Cloud Infrastructure,1998,1
Mobile Payments,1998,2
Transaction Processing,1998,1
FinTech,1998,1
E-Commerce Platforms,1998,1
Affiliate Marketing,1998,1
Coupons,1998,1
Art,1998,1
